date,new_cases,new_deaths,new_tests,new_vaccinations,hosp_patients,icu_patients,stringency_index,reproduction_rate,total_cases,total_tests,total_vaccinations,people_vaccinated,total_boosters,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,months,target_t_plus,date_t_plus
2021-12-26,93786.38235294117,426.3235294117647,1126086.2233107428,688317.0696037004,3363.823858799858,573.6475725266632,43.504741702812034,1.1505344537815125,2076809.0294117648,43087782.55907163,27098282.79723973,10024907.205882354,4089027.911764706,481.38235294117646,522.2058823529412,541.5294117647059,488.9117647058824,166.76470588235293,476.6372549019607,48.11697588102692,516.4789915966387,47.67107454036562,12,411.2647058823529,2022-01-02
2022-01-02,158807.70588235295,411.2647058823529,1243450.9309245353,551845.1965521822,3573.756631909102,569.0047153838061,43.93806103054312,1.3429710084033615,2235616.7352941176,44325636.31467387,27646472.884488795,9935895.94117647,4473899.117647059,426.3235294117647,481.38235294117646,522.2058823529412,527.5588235294117,174.58823529411765,439.65686274509795,36.91144051103542,499.8655462184874,61.44160555407823,1,392.8235294117647,2022-01-09
2022-01-09,213710.5588235294,392.8235294117647,1417435.562908076,732391.4072602547,4003.740875606581,567.3124884930498,44.291842543148164,1.4167550420168067,2449327.294117647,45758438.90325931,28374727.21386555,10471739.88235294,5046956.823529412,411.2647058823529,426.3235294117647,481.38235294117646,560.9117647058823,202.35294117647058,410.1372549019607,16.778434351418092,475.8529411764706,66.2640444515855,1,438.6764705882353,2022-01-16
2022-01-16,226973.76470588235,438.6764705882353,1412872.5887785833,733388.1964098488,4342.396337791455,559.9763540392682,43.3452459044927,1.3274617647058822,2676301.0588235296,47196665.83253102,29092377.070588235,10613045.264705881,5519721.588235294,392.8235294117647,411.2647058823529,426.3235294117647,555.4411764705883,241.2941176470588,414.2549019607843,23.072256241507283,459.1722689075631,56.92924043532358,1,454.8529411764706,2022-01-23
2022-01-23,276553.20588235295,454.8529411764706,1402825.0981429648,581300.0472286493,4540.835413421707,538.518370845991,42.18314506415657,1.2837159663865545,2952854.2647058824,48649070.100038014,29651650.958823532,10661714.676470589,5880369.647058823,438.6764705882353,392.8235294117647,411.2647058823529,541.5294117647059,277.8529411764706,428.78431372549016,32.176125567206945,446.78991596638656,43.9854700653048,1,471.88235294117646,2022-01-30
2022-01-30,295750.4705882353,471.88235294117646,1319091.6628299206,476394.5710552531,4780.1568419931355,518.5225725266633,41.59444758516497,1.1940693277310923,3248604.7352941176,50024963.52720889,30101099.38655462,10671805.323529411,6252975.617647059,454.8529411764706,438.6764705882353,392.8235294117647,522.2058823529412,365.47058823529414,455.1372549019607,16.604766828538793,439.6008403361344,32.11596749694349,1,517.3235294117648,2022-02-06
2022-02-06,255218.58823529413,517.3235294117648,1170488.0394023678,373309.9996012169,4983.921547875488,512.1318162241422,40.10133834146749,1.0744214285714284,3503823.3235294116,51253624.90220889,30433503.772689074,10633303.470588235,6336089.0,471.88235294117646,454.8529411764706,438.6764705882353,481.38235294117646,425.61764705882354,481.35294117647055,32.29415782703876,444.73529411764713,41.43105820059956,2,523.9705882352941,2022-02-13
2022-02-13,197036.88235294117,523.9705882352941,933187.8949642896,307711.8778034069,4902.224068883891,500.53937924935235,38.55150640869438,0.9365722689075631,3700860.205882353,52263148.17566827,30690952.00210084,10566030.38235294,6510016.705882353,517.3235294117648,471.88235294117646,454.8529411764706,426.3235294117647,488.9117647058824,504.39215686274514,28.349803544555243,458.68487394957987,49.793404539225676,2,508.8235294117647,2022-02-20
2022-02-20,147579.41176470587,508.8235294117647,838497.6929186229,253380.89892640157,4524.979904551492,469.3180907339461,35.42608624062716,0.8285399159663865,3848439.617647059,53094953.611242495,30884058.18907563,9669811.764705881,6707694.088235294,523.9705882352941,517.3235294117648,471.88235294117646,411.2647058823529,527.5588235294117,516.7058823529411,7.592395120624993,472.6218487394958,47.92674337223828,2,427.2352941176471,2022-02-27
2022-02-27,117393.91176470589,427.2352941176471,703812.3685722175,216494.42343620548,4009.2359948664052,430.01257761960954,32.29953161877842,0.7983983193277311,3965833.529411765,53798595.67986995,31026343.592436973,10520661.970588235,6661340.970588235,508.8235294117647,523.9705882352941,517.3235294117648,392.8235294117647,560.9117647058823,486.6764705882353,52.03170613103587,477.5378151260505,39.38027610349651,2,357.2647058823529,2022-03-06
2022-03-06,113794.5294117647,357.2647058823529,649021.1283761392,183078.42441659764,3493.562113192524,389.6965603035922,30.118439181803623,0.8431163865546218,4079628.0588235296,54454891.05381953,31135091.19257703,8681836.147058824,5770817.794117647,427.2352941176471,508.8235294117647,523.9705882352941,438.6764705882353,555.4411764705883,431.10784313725486,75.85358741903217,465.9075630252101,59.60063511445936,3,304.0,2022-03-13
2022-03-13,133573.70588235295,304.0,648975.7822776998,180631.05774993097,3227.7592102131503,358.87436779022323,27.53011985407253,0.917336974789916,4213201.764705882,55127534.91502401,31243540.393016297,8703741.529411765,5918033.117647059,357.2647058823529,427.2352941176471,508.8235294117647,454.8529411764706,541.5294117647059,362.8333333333333,61.80608091305937,444.35714285714295,85.78492900939682,3,289.0882352941176,2022-03-20
2022-03-20,148370.4411764706,289.0882352941176,704398.9237542904,168143.16559306823,3189.1568981653363,341.1243902591038,24.508733299450682,0.9537105042016807,4361572.205882353,55838941.07202681,31341575.692640692,8931624.588235294,5981730.05882353,304.0,357.2647058823529,427.2352941176471,471.88235294117646,522.2058823529412,316.7843137254902,35.84113270449241,418.24369747899163,102.25110963530311,3,276.2647058823529,2022-03-27
2022-03-27,149769.17647058822,276.2647058823529,670178.8531660552,178815.88024735101,3216.6506630509703,329.9828110338308,23.858733299450684,0.9299340336134454,4511341.382352941,56520351.68967387,31446045.076230492,8982016.647058824,6039967.470588235,289.0882352941176,304.0,357.2647058823529,517.3235294117648,481.38235294117646,289.78431372549016,13.88074309376782,383.8067226890756,103.90028942862088,3,257.1764705882353,2022-04-03
